1479,1718
1481,1631
1482,1534
1456,1599
1483,1554
1484,1484
1486,1723
1487,1502
1488,1662
1460,1617
1489,1563
1489,1540
1490,1607
1491,1492
1491,1548
1422,1464
1468,1509
1446,1524
1446,1593
1493,1525
1495,1608
1471,1529
1473,1474
1496,1533
1478,1598
1478,1581
1498,1513
1498,1651
1482,1582
1485,1614
1485,1951
1487,1694
1502,1561
1502,1634
1503,1538
1393,1584
1504,1585
1504,1563
1505,1519
1505,1543
1492,1590
1507,1522
1508,1644
1466,1666
1466,1683
1494,1684
1510,1577
1473,1610
1511,1530
1511,1531
1497,1552
1497,1669
1512,1717
1513,1651
1499,1630
1514,1654
1500,1857
1515,1632
1501,1657
1501,1554
1484,1535
1484,1555
1516,1615
1516,1616
1517,1518
1520,1543
1520,1564
1521,1566
1506,1603
1506,1567
1492,1640
1464,1664
1522,1591
1507,1624
1508,1592
1509,1574
1524,1705
1525,1593
1525,1757
1527,1576
1527,1575
1528,1625
1529,1595
1529,1609
1510,1626
